unitid,cipcode,awlevel,crace15,crace16
"130110",500701,"5","0","1"
"130110",990000,"5","4","29"
"130110",990000,"10","0","0"
"130183",220103,"2","0","7"
"130183",990000,"2","0","7"
"130183",40501,"3","1","8"
"130183",80102,"3","0","2"
"130183",89999,"3","1","4"
"130183",200201,"3","0","2"
"130183",220103,"3","0","6"
"130183",240199,"3","2","12"
"130183",310101,"3","0","1"
"130183",520201,"3","11","31"
"130183",520302,"3","2","9"
"130183",529999,"3","0","2"
"130183",990000,"3","17","77"
"130183",10507,"5","0","3"
"130183",40501,"5","1","3"
"130183",80102,"5","0","4"
"130183",220103,"5","0","3"
"130183",230101,"5","0","1"
"130183",240102,"5","10","25"
"130183",420101,"5","1","4"
"130183",450801,"5","1","0"
"130183",451101,"5","1","1"
"130183",520201,"5","36","77"
"130183",520202,"5","7","22"
"130183",520301,"5","18","41"
"130183",520801,"5","5","2"
"130183",990000,"5","80","186"
"130183",990000,"10","0","0"
"130217",520402,"1","0","1"
"130217",990000,"1","0","1"
"130217",520404,"2","0","1"
"130217",529999,"2","0","2"
"130217",990000,"2","0","3"
"130217",240101,"3","4","4"
"130217",240102,"3","7","22"
"130217",470607,"3","2","0"
"130217",511502,"3","3","17"
"130217",520302,"3","2","10"
"130217",520402,"3","0","5"
"130217",520404,"3","0","1"
"130217",529999,"3","3","11"
"130217",990000,"3","21","70"
"130226",240101,"3","4","12"
"130226",511601,"3","4","29"
"130226",520302,"3","0","2"
"130226",521299,"3","0","5"
"130226",990000,"3","8","48"
"130226",90101,"5","6","9"
"130226",110401,"5","12","5"
"130226",119999,"5","0","1"
"130226",190705,"5","0","3"
"130226",220199,"5","0","15"
"130226",230101,"5","2","15"
"130226",240101,"5","3","12"
"130226",260101,"5","5","4"
"130226",260501,"5","0","3"
"130226",270101,"5","0","1"
"130226",400501,"5","0","1"
"130226",420101,"5","3","22"
"130226",421101,"5","1","2"
"130226",450601,"5","2","1"
"130226",450801,"5","5","4"
"130226",451101,"5","11","3"
"130226",510701,"5","4","7"
"130226",510907,"5","0","8"
"130226",510908,"5","1","3"
"130226",511005,"5","1","7"
"130226",511099,"5","0","6"
"130226",512306,"5","0","46"
"130226",512308,"5","5","48"
"130226",520201,"5","24","8"
"130226",520202,"5","25","13"
"130226",520301,"5","14","24"
"130226",520302,"5","1","7"
"130226",520801,"5","11","7"
"130226",521001,"5","1","2"
"130226",521101,"5","1","1"
"130226",990000,"5","138","288"
"130226",110401,"7","1","0"
"130226",131205,"7","2","9"
"130226",510701,"7","1","4"
"130226",510807,"7","6","5"
"130226",511005,"7","3","1"
"130226",512308,"7","0","2"
"130226",520201,"7","23","9"
"130226",990000,"7","36","30"
"130226",990000,"10","0","0"
"130253",220103,"3","0","27"
"130253",240199,"3","6","15"
"130253",510908,"3","2","5"
"130253",520302,"3","0","6"
"130253",520401,"3","0","4"
"130253",520803,"3","1","1"
"130253",521299,"3","1","4"
"130253",529999,"3","8","38"
"130253",990000,"3","18","100"
"130253",99999,"5","7","1"
"130253",110101,"5","12","12"
"130253",131303,"5","0","2"
"130253",160905,"5","1","0"
"130253",230101,"5","1","19"
"130253",260101,"5","2","4"
"130253",270101,"5","2","1"
"130253",380101,"5","1","0"
"130253",380201,"5","1","0"
"130253",400501,"5","1","2"
"130253",420101,"5","7","15"
"130253",430104,"5","3","3"
"130253",440701,"5","0","8"
"130253",450601,"5","2","2"
"130253",450801,"5","5","5"
"130253",451001,"5","4","1"
"130253",451101,"5","0","5"
"130253",500799,"5","5","12"
"130253",511601,"5","0","15"
"130253",520201,"5","46","73"
"130253",520301,"5","18","24"
"130253",520801,"5","13","17"
"130253",990000,"5","131","221"
"130253",130101,"7","20","111"
"130253",279999,"7","2","0"
"129525",500999,"8","13","6"
"129525",990000,"8","17","13"
"129525",131312,"9","1","1"
"129525",420201,"9","2","4"
"129525",500999,"9","3","0"
"129525",990000,"9","6","5"
"129525",990000,"10","0","0"
"129534",240103,"5","3","0"
"129534",380101,"5","9","0"
"129534",380201,"5","2","2"
"129534",450101,"5","3","1"
"129534",990000,"5","17","3"
"129534",390601,"7","16","1"
"129534",399999,"7","1","0"
"129534",990000,"7","17","1"
"129534",390602,"10","23","0"
"129534",990000,"10","23","0"
"129543",511004,"1","3","29"
"129543",990000,"1","3","29"
"129543",200201,"2","0","10"
"129543",990000,"2","0","10"
"129543",200201,"3","0","8"
"129543",240101,"3","7","4"
"129543",240102,"3","17","20"
"129543",430107,"3","5","7"
"129543",500402,"3","0","4"
"129543",500701,"3","0","3"
"129543",510806,"3","0","5"
"129543",511004,"3","1","3"
"129543",511501,"3","0","1"
"129543",511502,"3","0","10"
"129543",520302,"3","8","11"
"129543",520402,"3","0","7"
"129543",529999,"3","9","12"
"129543",990000,"3","47","95"
"129570",950000,"2","33","49"
"129570",959500,"2","33","49"
"129570",990000,"2","33","49"
"129570",950000,"4","0","7"
"129570",959500,"4","0","7"
"129570",990000,"4","0","7"
"129613",520401,"3","0","53"
"129613",990000,"3","0","53"
"129622",510907,"4","0","9"
"129622",990000,"4","0","9"
"129686",950000,"4","","24"
"129686",959500,"4","","24"
"129686",990000,"4","","24"
"100663",520201,"7","83","44"
"100663",520301,"7","5","4"
"100663",990000,"7","309","539"
"100663",130401,"8","4","9"
"100663",131001,"8","0","3"
"100663",131202,"8","0","3"
"100663",131205,"8","2","10"
"100663",139999,"8","1","1"
"100663",421701,"8","0","1"
"100663",990000,"8","7","27"
"100663",110101,"9","1","0"
"100663",131202,"9","0","7"
"100663",140501,"9","1","1"
"100663",260101,"9","1","1"
"100663",260202,"9","4","3"
"100663",260203,"9","0","1"
"100663",260501,"9","7","7"
"100663",260601,"9","5","0"
"100663",260609,"9","0","1"
"100663",260704,"9","1","1"
"100663",260705,"9","3","1"
"100663",260706,"9","1","1"
"100663",400501,"9","3","0"
"100663",400801,"9","5","0"
"100663",420101,"9","2","1"
"100663",510701,"9","1","2"
"100663",511306,"9","2","1"
"100663",511601,"9","0","20"
"100663",512201,"9","1","1"
"100663",512203,"9","1","0"
"100663",990000,"9","39","49"
"100663",510401,"10","38","12"
"100663",511201,"10","104","44"
"100663",511701,"10","20","11"
"100663",990000,"10","162","67"
"100672",470699,"1","26","1"
"100672",990000,"1","26","1"
"100672",150801,"2","32","7"
"100672",470604,"2","8","0"
"100672",470607,"2","114","8"
"100672",990000,"2","154","15"
"100672",150801,"3","24","3"
"100672",470607,"3","44","3"
"100672",490102,"3","27","2"
"100672",990000,"3","95","8"
"100681",950000,"2","1","1"
"100681",959500,"2","1","1"
"100681",990000,"2","1","1"
"100681",950000,"3","6","9"
"100681",959500,"3","6","9"
"100681",990000,"3","6","9"
"100681",950000,"5","63","86"
"100681",959500,"5","63","86"
"100681",990000,"5","63","86"
"100690",390201,"5","9","1"
"100690",990000,"5","9","1"
"100690",390201,"7","7","0"
"100690",990000,"7","7","0"
"100690",390602,"10","4","0"
"100690",990000,"10","4","0"
"100706",300101,"1","0","1"
"100706",510904,"1","264","107"
"100706",520301,"1","5","5"
"100706",990000,"1","269","113"
"100706",510904,"2","123","22"
"100706",990000,"2","123","22"
"100706",50110,"5","0","1"
"100706",110101,"5","15","9"
"100706",131202,"5","0","11"
"100706",140701,"5","2","2"
"100706",140801,"5","11","1"
"100706",140901,"5","6","1"
"100706",141001,"5","96","20"
"100706",141701,"5","8","6"
"100706",141901,"5","36","9"
"100706",160501,"5","0","1"
"100706",169999,"5","0","1"
"100706",230101,"5","5","11"
"100706",231001,"5","5","10"
"100706",260101,"5","6","23"
"100706",270101,"5","5","11"
"100706",400501,"5","2","1"
"100706",400801,"5","3","0"
"100706",400807,"5","2","0"
"100706",420101,"5","9","8"
"100706",450801,"5","2","8"
"100706",451001,"5","2","0"
"100706",451101,"5","0","3"
"100706",500701,"5","4","2"
"100706",500901,"5","1","0"
"100706",511601,"5","6","65"
"100706",520201,"5","13","12"
"100706",520202,"5","8","10"
"100706",520301,"5","9","28"
"100706",520601,"5","1","1"
"100706",520801,"5","13","6"
"100706",521201,"5","28","22"
"100706",521401,"5","14","12"
"100706",990000,"5","312","295"
"100706",110101,"7","20","9"
"100706",140101,"7","82","20"
"100706",230101,"7","0","4"
"100706",260101,"7","2","4"
"100706",270101,"7","6","2"
"100706",400501,"7","3","4"
"100706",400801,"7","14","4"
"100706",420101,"7","1","1"
"100706",440401,"7","3","1"
"100706",511601,"7","0","8"
"100706",520201,"7","19","16"
"100706",990000,"7","150","73"
"100706",110101,"9","3","1"
"100706",141001,"9","5","0"
"100706",141701,"9","3","0"
"100706",141901,"9","3","0"
"100706",270301,"9","1","0"
"100706",309999,"9","0","1"
"100706",400801,"9","4","0"
"100706",990000,"9","19","2"
"100724",110701,"3","0","1"
"100724",200201,"3","1","1"
"100724",520204,"3","0","1"
"100724",990000,"3","1","3"
"100724",90401,"5","0","3"
"100724",90501,"5","3","4"
"100724",90701,"5","3","6"
"100724",110101,"5","3","1"
"100724",110701,"5","7","9"
"100724",131001,"5","2","1"
"100724",131202,"5","2","7"
"100724",131204,"5","0","6"
"100724",131303,"5","0","4"
"100724",131311,"5","1","1"
"100724",131312,"5","1","1"
"100724",131314,"5","1","0"
"100724",131316,"5","0","1"
"100724",131399,"5","0","2"
"100724",140101,"5","1","0"
"100724",160905,"5","0","1"
"100724",230101,"5","0","1"
"100724",260101,"5","5","10"
"100724",270101,"5","3","10"
"100724",310301,"5","4","3"
"100724",400501,"5","1","6"
"100724",400801,"5","1","0"
"100724",420101,"5","3","7"
"100724",430104,"5","11","10"
"100724",440201,"5","1","5"
"100724",440701,"5","0","5"
"100724",450801,"5","0","1"
"100724",451001,"5","2","8"
"100724",451101,"5","1","4"
"100724",500701,"5","1","2"
"100724",500903,"5","2","0"
"100724",520201,"5","9","3"
"100724",520204,"5","0","11"
"100724",520301,"5","8","16"
"100724",520801,"5","3","5"
"100724",521401,"5","2","7"
"100724",990000,"5","81","161"
"100724",130401,"7","4","0"
"100724",130501,"7","0","3"
"100724",131001,"7","0","8"
"100724",131101,"7","1","15"
"100724",131202,"7","4","15"
"100724",131204,"7","1","8"
"100724",131305,"7","0","5"
"100724",131311,"7","0","1"
"100724",131312,"7","1","0"
"100724",131314,"7","4","2"
"100724",131315,"7","0","1"
"100724",131316,"7","0","2"
"100724",131317,"7","1","5"
"100724",260101,"7","1","1"
"100724",449999,"7","6","13"
"100724",450401,"7","2","0"
"100724",990000,"7","25","79"
"100724",130401,"8","1","0"
"100724",131101,"8","0","3"
"100724",131202,"8","0","1"
"100724",131305,"8","0","1"
"100724",449999,"8","0","1"
"100724",990000,"8","1","6"
"100751",40301,"5","3","1"
"100751",50102,"5","1","5"
"100751",50103,"5","1","1"
"100751",90201,"5","49","54"
"100751",90401,"5","14","28"
"100751",90501,"5","35","63"
"100751",90701,"5","41","38"
"100751",110101,"5","14","4"
"100751",131001,"5","2","25"
"100751",131202,"5","5","87"
"100751",131204,"5","0","84"
"100751",131205,"5","25","60"
"100751",131302,"5","0","1"
"100751",131307,"5","0","3"
"100751",131312,"5","2","2"
"100751",131314,"5","25","22"
"100751",140201,"5","30","3"
"100751",140701,"5","18","11"
"100751",140801,"5","24","2"
"100751",141001,"5","66","17"
"100751",141701,"5","16","13"
"100751",141901,"5","54","3"
"100751",142001,"5","1","1"
"100751",142101,"5","1","0"
"100751",142501,"5","1","1"
"100751",150201,"5","7","0"
"100751",150303,"5","20","1"
"100751",160402,"5","1","0"
"100751",160501,"5","5","1"
"100751",160901,"5","2","5"
"100751",160905,"5","2","6"
"100751",190101,"5","0","4"
"100751",190402,"5","2","5"
"100751",190501,"5","0","3"
"100751",190503,"5","0","9"
"100751",190599,"5","13","28"
"100751",190701,"5","0","27"
"100751",190704,"5","2","9"
"100751",190901,"5","1","35"
"100751",199999,"5","0","3"
"100751",220102,"5","1","5"
"100751",230101,"5","38","66"
"100751",231001,"5","5","7"
"100751",260101,"5","42","19"
"100751",260501,"5","11","16"
"100751",260607,"5","1","2"
"100751",270101,"5","1","1"
"100751",270301,"5","1","6"
"100751",270501,"5","2","4"
"100751",309999,"5","56","52"
"100751",310503,"5","2","3"
"100751",380101,"5","2","0"
"100751",380201,"5","3","0"
"100751",400501,"5","2","3"
"100751",400601,"5","5","3"
"100751",400801,"5","4","0"
"100751",400899,"5","1","0"
"100751",420101,"5","32","84"
"100751",430104,"5","47","21"
"100751",440701,"5","3","31"
"100751",450201,"5","3","6"
"100751",450601,"5","6","2"
"100751",450701,"5","7","4"
"100751",450801,"5","48","24"
"100751",450901,"5","6","5"
"100751",451001,"5","66","28"
"100751",459999,"5","3","2"
"100751",500301,"5","0","2"
"100751",500408,"5","0","32"
"100751",500501,"5","5","7"
"100751",500701,"5","3","18"
"100751",500703,"5","1","8"
"100751",500901,"5","0","1"
"100751",500904,"5","4","4"
"100751",510204,"5","0","14"
"100751",510702,"5","14","18"
"100751",511005,"5","0","1"
"100751",511101,"5","2","1"
"100751",511102,"5","1","0"
"100751",511601,"5","8","71"
"100751",520201,"5","62","27"
"100751",520301,"5","105","110"
"100751",520601,"5","4","5"
"100751",520801,"5","130","46"
"100751",520805,"5","3","0"
"100751",521001,"5","4","0"
"100751",521201,"5","20","12"
"100751",521301,"5","14","7"
"100751",521302,"5","4","2"
"100751",521401,"5","122","105"
"100751",521501,"5","17","3"
"100751",990000,"5","1404","1553"
"100751",50102,"7","3","0"
"100751",50107,"7","1","1"
"100751",50207,"7","0","4"
"100751",90401,"7","2","2"
"100751",90701,"7","2","0"
"100751",110101,"7","7","1"
"100751",130404,"7","3","3"
"100751",130405,"7","7","0"
"100751",130406,"7","3","3"
"100751",130802,"7","0","2"
"100751",131001,"7","4","31"
"100751",131101,"7","3","3"
"100751",131202,"7","3","52"
"100751",131204,"7","1","19"
"100751",131205,"7","8","40"
"100751",131302,"7","0","4"
"100751",131307,"7","2","3"
"100751",131312,"7","1","3"
"100751",131314,"7","1","8"
"100751",131401,"7","0","5"
"100751",140201,"7","5","0"
"100751",140701,"7","1","0"
"100751",140801,"7","4","0"
"100751",141001,"7","18","0"
"100751",141101,"7","3","0"
"100751",141401,"7","3","2"
"100751",141701,"7","9","2"
"100751",141901,"7","10","0"
"100751",142001,"7","5","0"
"100751",142101,"7","3","1"
"100751",160501,"7","1","1"
"100751",160901,"7","0","1"
"100751",160905,"7","0","2"
"100751",190101,"7","0","1"
"100751",190501,"7","1","1"
"100751",190701,"7","1","2"
"100751",190901,"7","1","1"
"100751",220199,"7","1","1"
"100751",230101,"7","5","15"
"100751",230501,"7","7","4"
"100751",231001,"7","4","1"
"100751",250101,"7","14","60"
"100751",260101,"7","4","1"
"100751",260501,"7","1","4"
"100751",270101,"7","0","1"
"100751",270301,"7","1","1"
"100751",279999,"7","2","1"
"100751",400501,"7","1","0"
"100751",400601,"7","2","1"
"100751",400801,"7","2","0"
"100751",420101,"7","3","8"
"100751",420601,"7","0","1"
"100751",430104,"7","16","2"
"100751",440401,"7","2","1"
"100751",440701,"7","19","87"
"100751",450201,"7","2","3"
"100751",450701,"7","5","0"
"100751",450801,"7","9","2"
"100751",451001,"7","7","2"
"100751",500501,"7","16","12"
"100751",500701,"7","0","4"
"100751",500799,"7","3","2"
"100751",500903,"7","5","6"
"100751",500904,"7","2","0"
"100751",510202,"7","0","4"
"100751",510203,"7","1","11"
"100751",512310,"7","4","8"
"100751",520201,"7","61","20"
"100751",520301,"7","6","6"
"100751",520601,"7","1","1"
"100751",520801,"7","9","2"
"100751",521001,"7","6","3"
"100751",521301,"7","0","2"
"100751",521302,"7","1","0"
"100751",521401,"7","8","5"
"100751",521601,"7","11","8"
"100751",990000,"7","357","488"
"100751",130405,"8","0","1"
"100751",130603,"8","1","2"
"100751",131001,"8","0","3"
"100751",131202,"8","0","1"
"100751",131205,"8","1","1"
"100751",230101,"8","0","1"
"100751",250101,"8","0","1"
"100751",270101,"8","1","1"
"100751",990000,"8","3","11"
"100751",130404,"9","2","3"
"100751",130405,"9","3","4"
"100751",130406,"9","4","3"
"100751",130603,"9","0","2"
"100751",130802,"9","0","1"
"100751",131001,"9","2","0"
"100751",131101,"9","0","5"
"100751",131205,"9","0","2"
"100751",131307,"9","0","1"
"100751",131314,"9","4","1"
"100751",140701,"9","2","0"
"100751",140801,"9","2","0"
"100751",141001,"9","1","0"
"100751",141101,"9","3","0"
"100751",141801,"9","3","0"
"100751",141901,"9","3","0"
"100751",160905,"9","0","1"
"100751",230101,"9","3","3"
"100751",260101,"9","0","2"
"100751",270101,"9","1","1"
"100751",400501,"9","6","0"
"100751",400601,"9","1","0"
"100751",400801,"9","0","1"
"100751",420101,"9","1","4"
"100751",420201,"9","5","4"
"100751",421701,"9","0","1"
"100751",440401,"9","7","1"
"100751",440701,"9","0","1"
"100751",450801,"9","0","2"
"100751",451001,"9","1","1"
"100751",500903,"9","0","2"
"100751",500904,"9","3","0"
"100751",520301,"9","3","2"
"100751",520801,"9","4","0"
"100751",521001,"9","2","1"
"100751",521301,"9","4","0"
"100751",521401,"9","4","0"
"100751",990000,"9","74","49"
"100751",220101,"10","113","65"
"100751",990000,"10","113","65"
"100760",110101,"2","0","11"
"100760",120403,"2","1","13"
"100760",460101,"2","6","0"
"100760",460201,"2","2","0"
"100760",470201,"2","1","0"
"100760",470605,"2","7","0"
"100760",480508,"2","4","0"
"100760",511613,"2","3","63"
"100760",520302,"2","1","17"
"100760",990000,"2","25","104"
"100760",110101,"3","2","3"
"100760",240199,"3","75","65"
"100760",470105,"3","2","2"
"100760",480101,"3","0","1"
"100760",510803,"3","0","1"
"100760",510806,"3","0","2"
"100760",519999,"3","2","1"
"100760",520101,"3","0","1"
"100760",520401,"3","0","2"
"100760",990000,"3","81","78"
"100779",950000,"9","1","0"
"100779",959500,"9","1","0"
"100779",990000,"9","1","0"
"100812",119999,"5","28","32"
"100812",131011,"5","0","9"
"100812",131202,"5","9","123"
"100812",131204,"5","0","40"
"100812",131205,"5","28","64"
"100812",131314,"5","14","7"
"100812",131320,"5","22","6"
"100812",131399,"5","0","3"
"100812",230101,"5","2","8"
"100812",240102,"5","15","10"
"100812",260101,"5","1","0"
"100812",270101,"5","15","15"
"100812",309999,"5","1","2"
"100812",380201,"5","4","1"
"100812",400501,"5","1","0"
"100812",400801,"5","2","1"
"100812",419999,"5","13","0"
"100812",420101,"5","22","51"
"100812",430104,"5","16","21"
"100812",430201,"5","21","1"
"100812",450801,"5","3","3"
"100812",451001,"5","7","2"
"100812",451101,"5","2","5"
"100812",500701,"5","0","2"
"100812",519999,"5","1","5"
"100812",520101,"5","89","117"
"100812",520301,"5","20","42"
"100812",529999,"5","47","42"
"100812",990000,"5","383","612"
"100821",120402,"2","15","0"
"100821",200409,"2","4","0"
"100821",460101,"2","11","0"
"100821",470105,"2","6","1"
"100821",470603,"2","7","0"
"100821",470604,"2","9","0"
"100821",470606,"2","3","0"
"100821",480303,"2","7","0"
"100821",480304,"2","3","0"
"100821",480508,"2","17","0"
"100821",480703,"2","7","0"
"100821",520302,"2","4","0"
"100821",520401,"2","0","14"
"100821",990000,"2","93","15"
"100830",90101,"5","11","20"
"100830",110401,"5","24","7"
"100830",131006,"5","1","4"
"100830",131202,"5","5","97"
"100830",131205,"5","6","35"
"100830",131314,"5","7","3"
"100830",230101,"5","3","8"
"100830",240101,"5","26","30"
"100830",260101,"5","14","13"
"100830",270101,"5","4","2"
"100830",400101,"5","4","3"
"100830",420101,"5","14","24"
"100830",430103,"5","14","17"
"100830",450801,"5","8","7"
"100830",451001,"5","6","3"
"100830",451101,"5","4","12"
"100830",500703,"5","9","8"
"100830",511004,"5","0","5"
"100830",511601,"5","6","54"
"100830",520101,"5","27","18"
"100830",520201,"5","11","13"
"100830",520301,"5","16","42"
"100830",520601,"5","2","1"
"100830",520801,"5","26","12"
"100830",521001,"5","7","7"
"100830",521401,"5","17","13"
"100830",990000,"5","272","458"
"100830",130101,"7","3","4"
"100830",130401,"7","1","3"
"100830",131006,"7","1","0"
"100830",131011,"7","0","3"
"100830",131101,"7","2","5"
"100830",131202,"7","4","59"
"100830",131205,"7","5","21"
"100830",131314,"7","3","4"
"100830",240101,"7","1","0"
"100830",420101,"7","3","11"
"100830",430103,"7","3","6"
"100830",440401,"7","22","9"
"100830",451001,"7","21","1"
"100830",520101,"7","37","18"
"100830",990000,"7","106","144"
"100830",130101,"8","2","3"
"100830",130401,"8","2","1"
"100830",131006,"8","0","1"
"100830",131202,"8","0","4"
"100830",990000,"8","4","9"
"100636",30102,"3","2","0"
"100636",90501,"3","23","10"
"100636",100199,"3","94","20"
"100636",110301,"3","55","6"
"100636",110401,"3","295","84"
"100636",139999,"3","1303","194"
"100636",150301,"3","1175","118"
"100636",150303,"3","156","6"
"100636",150399,"3","36","3"
"100636",150401,"3","36","4"
"100636",150501,"3","8","0"
"100636",150611,"3","40","12"
"100636",150699,"3","79","33"
"100636",150701,"3","20","3"
"100636",151101,"3","114","7"
"100636",151102,"3","3","0"
"100636",159999,"3","281","17"
"100636",160103,"3","23","0"
"100636",200401,"3","23","7"
"100636",220199,"3","14","23"
"100636",310504,"3","12","4"
"100636",400401,"3","77","12"
"100636",410399,"3","18","3"
"100636",430109,"3","299","2"
"100636",430199,"3","182","22"
"100636",430203,"3","105","3"
"100636",440701,"3","24","9"
"100636",450899,"3","6","2"
"100636",450901,"3","182","64"
"100636",470607,"3","793","50"
"100636",470608,"3","105","11"
"100636",470609,"3","770","62"
"100636",470699,"3","156","26"
"100636",480299,"3","7","1"
"100636",490101,"3","191","33"
"100636",490105,"3","9","0"
"100636",490199,"3","106","13"
"100636",499999,"3","465","126"
"100636",500402,"3","36","15"
"100636",500901,"3","14","1"
"100636",510601,"3","33","26"
"100636",510603,"3","14","5"
"100636",510799,"3","52","19"
"100636",510801,"3","174","78"
"100636",510806,"3","18","5"
"100636",510901,"3","5","2"
"100636",510904,"3","1","0"
"100636",510905,"3","2","0"
"100636",510907,"3","18","7"
"100636",510909,"3","15","7"
"100636",511004,"3","48","15"
"100636",511006,"3","3","0"
"100636",511313,"3","17","0"
"100636",512002,"3","17","12"
"100636",512202,"3","30","12"
"100636",512206,"3","32","10"
"100636",512702,"3","11","4"
"100636",520202,"3","43","24"
"100636",520203,"3","51","19"
"100636",520204,"3","63","31"
"100636",520401,"3","186","115"
"100636",520801,"3","107","61"
"100636",520902,"3","23","8"
"100636",521001,"3","271","102"
"100636",521201,"3","74","13"
"100636",990000,"3","8645","1581"
"100654",150399,"3","1","0"
"100654",990000,"3","1","0"
"100654",10101,"5","0","1"
"100654",10102,"5","1","0"
"100654",10103,"5","1","0"
"100654",20201,"5","1","0"
"100654",20301,"5","1","2"
"100654",20403,"5","2","0"
"100654",29999,"5","1","0"
"100654",40301,"5","5","0"
"100654",100104,"5","9","11"
"100654",110101,"5","15","16"
"100654",131001,"5","0","7"
"100654",131012,"5","1","7"
"100654",131202,"5","1","12"
"100654",131204,"5","1","6"
"100654",131205,"5","7","9"
"100654",131314,"5","4","0"
"100654",140801,"5","5","0"
"100654",150201,"5","3","0"
"100654",150399,"5","20","5"
"100654",150603,"5","3","0"
"100654",150805,"5","3","0"
"100654",150899,"5","6","1"
"100654",190501,"5","0","2"
"100654",190901,"5","0","4"
"100654",230101,"5","0","6"
"100654",260101,"5","6","9"
"100654",270101,"5","3","5"
"100654",309999,"5","4","3"
"100654",400501,"5","2","1"
"100654",400801,"5","3","1"
"100654",420101,"5","0","5"
"100654",440701,"5","4","13"
"100654",450801,"5","1","1"
"100654",451001,"5","7","2"
"100654",451101,"5","0","5"
"100654",480299,"5","3","0"
"100654",520101,"5","1","6"
"100654",520201,"5","19","24"
"100654",520204,"5","1","8"
"100654",520301,"5","8","11"
"100654",520601,"5","0","2"
"100654",520801,"5","8","8"
"100654",521401,"5","13","14"
"100654",990000,"5","173","207"
"100654",10102,"7","2","0"
"100654",20201,"7","2","0"
"100654",20301,"7","5","1"
"100654",20501,"7","2","1"
"100654",40301,"7","4","1"
"100654",110101,"7","29","12"
"100654",130401,"7","7","2"
"100654",131001,"7","3","18"
"100654",131202,"7","4","54"
"100654",131204,"7","0","19"
"100654",131205,"7","8","24"
"100654",131302,"7","1","3"
"100654",131314,"7","5","3"
"100654",131315,"7","0","1"
"100654",150603,"7","6","0"
"100654",190101,"7","0","2"
"100654",260101,"7","1","1"
"100654",400801,"7","2","1"
"100654",420201,"7","3","6"
"100654",420601,"7","2","2"
"100654",420901,"7","0","2"
"100654",459999,"7","1","4"
"100654",510203,"7","0","10"
"100654",520201,"7","32","16"
"100654",520601,"7","2","0"
"100654",990000,"7","121","183"
"100654",130401,"8","1","4"
"100654",990000,"8","1","4"
"100654",29999,"9","1","0"
"100654",990000,"9","1","0"
"100663",510904,"1","137","31"
"100663",990000,"1","137","31"
"100663",150401,"2","22","0"
"100663",510601,"2","2","7"
"100663",510707,"2","0","12"
"100663",510801,"2","0","2"
"100663",510803,"2","3","16"
"100663",510806,"2","7","25"
"100663",510904,"2","54","25"
"100663",510907,"2","7","24"
"100663",510908,"2","17","25"
"100663",990000,"2","112","136"
"100663",90101,"5","19","35"
"100663",110101,"5","23","12"
"100663",131001,"5","1","24"
"100663",131202,"5","5","81"
"100663",131204,"5","0","31"
